Word_1,Score_1,Label_1,Word_2,Score_2,Label_2
area of land,0,0,state and federal,24.0586113710295,0
development in europe,0,0,economy and society,16.66953495990245,0
state and federal,0,0,development in europe,5.1069068987872654,0
economy and society,0,0,field of research,4.857065538688275,0
field of research,0,0,area of land,1.5703185360269174,0
